Country,Happiness Score,GDP per Capita,Social Support,Social Support.1,Healthy Life Expectancy,Healthy Life Expectancy.1,Freedom to Make Life Choices,Freedom to Make Life Choices.1,Generosity,Generosity.1,Perceptions of Corruption,Perceptions of Corruption.1,Year,Continent
Finland,7.808700085,1.285189509,0.954329729,1.499525905,71.9008255,0.961271405,0.949172199,0.66231674,-0.059482019,0.159670442,0.195444584,0.477857262,2020,Europe
Denmark,7.645599842,1.326948524,0.955990791,1.503449202,72.40250397,0.979332566,0.951444268,0.665039897,0.066201776,0.242793396,0.168489456,0.495260328,2020,Europe
Switzerland,7.559899807,1.39077425,0.942846596,1.472403407,74.10244751,1.040533185,0.921336651,0.62895447,0.105911039,0.269055754,0.303728431,0.407945901,2020,Europe
Iceland,7.504499912,1.326501608,0.974669576,1.547567487,73.0,1.000843406,0.948891878,0.661980748,0.246944219,0.362330228,0.711709738,0.144540772,2020,Europe
Norway,7.487999916,1.42420733,0.952486575,1.495172501,73.20078278,1.008071899,0.955750287,0.670200884,0.13453263,0.287985086,0.263218194,0.434100568,2020,Europe
Netherlands,7.448900223,1.338946342,0.93913883,1.463645935,72.30091858,0.975675344,0.908547819,0.61362648,0.20761244,0.336317569,0.364717126,0.368569762,2020,Europe
Sweden,7.353499889,1.322235227,0.926311195,1.433347702,72.60076904,0.986470461,0.939144194,0.650297701,0.111614622,0.272827893,0.250880182,0.442066371,2020,Europe
New Zealand,7.299600124,1.242317915,0.949118972,1.48721838,73.20262909,1.008138299,0.936217487,0.646789908,0.191598073,0.325726211,0.22113885,0.461268276,2020,Oceania
Austria,7.294199944,1.317285538,0.928045869,1.437444925,73.00250244,1.000933528,0.899989486,0.603368878,0.085429221,0.255509764,0.499954879,0.281256139,2020,Europe
Luxembourg,7.237500191,1.536676049,0.906912208,1.387528419,72.59999847,0.986442685,0.90563643,0.610137045,-0.004620588,0.19595392,0.367084295,0.367041469,2020,Europe
Canada,7.23210001,1.301647663,0.927176654,1.435391903,73.60160065,1.022501945,0.933913231,0.644028127,0.124770768,0.28152892,0.390843362,0.351701856,2020,America
Australia,7.222799778,1.310396433,0.944854617,1.477146268,73.60453796,1.022607684,0.915431738,0.621877193,0.19046016,0.324973613,0.41516912,0.335996419,2020,Oceania
United Kingdom,7.164500237,1.273061037,0.93668282,1.457844973,72.30160522,0.97570008,0.834743679,0.525168657,0.263732493,0.373433441,0.435915917,0.322601646,2020,Europe
Israel,7.128600121,1.216463685,0.913571239,1.403256774,73.20025635,1.008052945,0.747580588,0.420699477,0.10259372,0.266861796,0.78085506,0.09989845,2020,Asia
Costa Rica,7.121399879,0.981107712,0.901545942,1.374853611,71.29985046,0.939635336,0.934738934,0.645017743,-0.10242971,0.131266311,0.786332428,0.096362092,2020,America
Ireland,7.093699932,1.446886778,0.942081571,1.470596433,72.30078888,0.975670695,0.886982977,0.587779939,0.145784974,0.295426995,0.357184172,0.373433262,2020,Europe
Germany,7.075799942,1.314184546,0.898874462,1.368543744,72.20201874,0.972114801,0.867371082,0.564274132,0.080179386,0.252037704,0.456422031,0.309362292,2020,Europe
United States,6.939599991,1.37398684,0.914219022,1.404786706,68.29949951,0.831618011,0.842619538,0.534608245,0.149891734,0.298143059,0.699715316,0.152284741,2020,America
Czech Republic,6.910900116,1.212322354,0.914430678,1.40528667,70.04793549,0.89456445,0.818537354,0.505744576,-0.230861515,0.046325929,0.85844624,0.049803223,2020,Europe
Belgium,6.863500118,1.295842767,0.911632538,1.398677588,72.00164795,0.964901149,0.813582063,0.499805421,-0.078691199,0.146966159,0.612297952,0.208724052,2020,Europe
United Arab Emirates,6.790800095,1.431086421,0.849181116,1.251170993,67.08278656,0.787814438,0.941345513,0.652936101,0.123450845,0.28065598,0.594502211,0.220213518,2020,Asia
Malta,6.772799969,1.252513289,0.93037951,1.442956924,72.19999695,0.972042024,0.924911439,0.633239031,0.214965805,0.341180831,0.658547282,0.178864077,2020,Europe
France,6.663799763,1.268129349,0.937103748,1.458839178,73.80193329,1.029714227,0.825467646,0.514050901,-0.130641967,0.112607703,0.583521128,0.227303237,2020,Europe
Mexico,6.465000153,1.024387479,0.838665426,1.226333499,68.29902649,0.831601024,0.858709276,0.553892553,-0.175266623,0.083094485,0.806821585,0.083133668,2020,America
Taiwan Province of China,6.45539999,1.327470541,0.894309103,1.357760668,69.59999847,0.878437996,0.77153033,0.449404389,-0.073198698,0.150598705,0.73188293,0.131516352,2020,Asia
Uruguay,6.440100193,1.071000457,0.92281127,1.425081134,69.00254822,0.856928885,0.892395437,0.59426707,-0.101103112,0.132143691,0.635994136,0.193425074,2020,America
Saudi Arabia,6.406499863,1.334328532,0.874067068,1.309950113,66.30514526,0.759818137,0.854191244,0.548477471,-0.168695062,0.087440684,0.682619512,0.163322315,2020,Asia
Spain,6.400899887,1.230535269,0.921125412,1.421099186,74.40270996,1.051343083,0.751989543,0.425983816,-0.050961714,0.16530548,0.765859902,0.109579779,2020,Europe
Guatemala,6.398900032,0.753815711,0.816621482,1.174267054,64.8089447,0.705952585,0.908147573,0.613146722,-0.042938665,0.170611665,0.783237457,0.0983603,2020,America
Italy,6.38740015,1.236396074,0.889878571,1.347296,73.60168457,1.022504926,0.66465199,0.321305573,-0.043460999,0.170266211,0.873404682,0.040145598,2020,Europe
Singapore,6.377099991,1.519580126,0.910268962,1.39545691,76.80458069,1.137814283,0.926645339,0.635317206,0.029879224,0.218770906,0.109784193,0.533162236,2020,Asia
Brazil,6.375599861,0.952679873,0.896723807,1.363464117,66.48016357,0.766119063,0.799804807,0.483292729,-0.101812392,0.131674588,0.770601273,0.106518604,2020,America
Slovenia,6.363399982,1.208652496,0.939575672,1.464677691,71.1029892,0.932548046,0.936142623,0.646700144,-0.080603383,0.145701498,0.817071021,0.076516323,2020,Europe
El Salvador,6.34829998,0.748940408,0.806092262,1.149397612,66.10826111,0.752730012,0.833805263,0.524043918,-0.121072978,0.1189363,0.754319906,0.117030352,2020,America
Kosovo,6.325200081,0.840481341,0.820726514,1.183962822,63.88555527,0.672709167,0.861535907,0.557280421,0.190933764,0.325286865,0.922328293,0.008559024,2020,Europe
Panama,6.304800034,1.097667813,0.902094483,1.376149297,69.60301208,0.878546536,0.880366504,0.57984978,-0.153927714,0.097207308,0.851588905,0.054230526,2020,America
Slovakia,6.280600071,1.194837689,0.922493756,1.424331188,68.90634155,0.853465259,0.749952674,0.423542529,-0.124409303,0.116729774,0.918096125,0.011291441,2020,Europe
Uzbekistan,6.257599831,0.696652949,0.926595807,1.434020042,65.10757446,0.716703713,0.974998116,0.693270326,0.248427153,0.363311023,0.501497388,0.280260265,2020,Asia
Chile,6.228499889,1.096992493,0.879713595,1.323286891,69.90061951,0.889260828,0.744896293,0.417482227,-0.065668367,0.155579001,0.838239431,0.06284935,2020,America
Bahrain,6.227300167,1.296692252,0.876342118,1.31532371,68.5,0.838836372,0.905855775,0.610399902,0.13372919,0.287453711,0.7393471,0.126697257,2020,Asia
Lithuania,6.215499878,1.193559647,0.926107109,1.432865739,67.29407501,0.795421183,0.747381449,0.42046079,-0.219725296,0.053691041,0.809583843,0.081350274,2020,Europe
Trinidad and Tobago,6.191899776,1.167641521,0.91529417,1.407326221,63.5,0.658828557,0.857907116,0.55293113,0.000526841,0.199358255,0.912230611,0.015078396,2020,America
Poland,6.186299801,1.16922915,0.874257445,1.310399771,69.31113434,0.868038476,0.862055779,0.557903528,-0.205084071,0.063374244,0.686927021,0.160541251,2020,Europe
Colombia,6.163400173,0.93220371,0.884440243,1.33445096,67.69958496,0.810020149,0.836179912,0.526890039,-0.161235645,0.092374094,0.86457181,0.04584837,2020,America
Cyprus,6.15899992,1.21279943,0.805996239,1.149170756,73.70222473,1.026124597,0.779858291,0.459385872,0.043731496,0.227932334,0.856271744,0.051207144,2020,Asia
Nicaragua,6.13710022,0.620033145,0.857497036,1.27081275,67.50717926,0.803093255,0.863902867,0.560117304,0.020959141,0.212871477,0.665950119,0.174084574,2020,America
Romania,6.123700142,1.120401621,0.825161517,1.1944381,67.20723724,0.79229486,0.842823207,0.534852326,-0.19781521,0.068181619,0.934300244,0.000829569,2020,Europe
Kuwait,6.102099895,1.424833655,0.846475244,1.244779825,66.76764679,0.776468933,0.872366488,0.570261419,-0.100184701,0.132751092,0.760849059,0.112814933,2020,Asia
Mauritius,6.101299763,1.07366395,0.910357833,1.395666838,66.40434265,0.763389409,0.889534533,0.590838134,-0.018318573,0.186894551,0.805343091,0.084088229,2020,Africa
Kazakhstan,6.057899952,1.122594237,0.934744895,1.453267694,64.60996246,0.698788941,0.811601937,0.497432142,-0.068488635,0.153713793,0.764490843,0.110463686,2020,Asia
Estonia,6.021800041,1.192441225,0.934729993,1.453232527,68.60495758,0.842615008,0.87770915,0.576664805,-0.111697771,0.125136748,0.623073816,0.201766819,2020,Europe
Philippines,6.006000042,0.775120676,0.846730053,1.245381713,61.92676163,0.602189481,0.915463448,0.621915162,-0.105463006,0.129260212,0.733634114,0.130385727,2020,Asia
Hungary,6.000400066,1.164307117,0.921934128,1.423009396,67.60997009,0.806793869,0.718964577,0.386401802,-0.194323018,0.070491239,0.892916501,0.027548173,2020,Europe
Thailand,5.998799801,1.007029295,0.889973223,1.347519517,67.25059509,0.793855846,0.905063033,0.609449804,0.268685192,0.376709014,0.886272311,0.031837862,2020,Asia
Argentina,5.974699974,1.028465629,0.900567949,1.372543693,68.80380249,0.849773705,0.831132412,0.520840347,-0.194913864,0.070100471,0.842009842,0.060415059,2020,America
Honduras,5.953199863,0.598763585,0.821870148,1.186664104,67.19876862,0.791989982,0.870603263,0.568148077,0.086969115,0.256528199,0.801131904,0.086807102,2020,America
Latvia,5.949999809,1.14139545,0.918288589,1.414398789,66.8074646,0.777902424,0.671237648,0.329198807,-0.186888844,0.075407945,0.795580089,0.090391524,2020,Europe
Ecuador,5.925199986,0.853383601,0.836418986,1.221027613,68.50003815,0.838837743,0.859828949,0.555234551,-0.127014965,0.115006477,0.801215112,0.086753383,2020,America
Portugal,5.910900116,1.168800831,0.886590719,1.339530349,72.40202332,0.979315281,0.888747811,0.589895189,-0.220714301,0.053036947,0.892629504,0.027733466,2020,Europe
Jamaica,5.889800072,0.779058397,0.915701866,1.408289194,67.09999847,0.788434088,0.858068526,0.553124607,-0.125106767,0.116268493,0.888890028,0.030147785,2020,America
South Korea,5.872399807,1.245300651,0.799387157,1.133560538,73.6027298,1.022542596,0.612965107,0.25935635,-0.043404032,0.170303866,0.789067447,0.094596282,2020,Asia
Japan,5.870800018,1.26672411,0.883545935,1.332338691,75.00096893,1.072881341,0.809961379,0.495465875,-0.246910349,0.03571178,0.654558063,0.181439638,2020,Asia
Peru,5.796800137,0.91854918,0.831075251,1.208405972,68.10023499,0.824444175,0.824766099,0.513210058,-0.16238822,0.091611817,0.893714964,0.02703266,2020,America
Serbia,5.77820015,0.988181829,0.881475747,1.327448964,68.21020508,0.828403294,0.726495862,0.395428419,-0.073676221,0.15028289,0.843509018,0.059447147,2020,Europe
Bolivia,5.747499943,0.730976343,0.803108692,1.142350554,63.6004715,0.662445664,0.875873327,0.5744645,-0.09168113,0.138375074,0.822606206,0.072942637,2020,America
Pakistan,5.69329977,0.616799474,0.689062297,0.872979581,58.25313568,0.469933242,0.734833717,0.405421734,0.04489987,0.228705063,0.745705426,0.122592121,2020,Asia
Paraguay,5.692100048,0.897990823,0.898727894,1.36819756,65.63993835,0.735869646,0.885923445,0.586510062,0.007997713,0.204299241,0.834788501,0.065077379,2020,America
Dominican Republic,5.689199924,0.983191848,0.882085383,1.328888893,65.80748749,0.741901696,0.866202772,0.5628739,-0.131263286,0.112196781,0.755999923,0.115945682,2020,America
Bosnia and Herzegovina,5.674099922,0.91839546,0.829204142,1.203986526,67.80813599,0.813928187,0.651352704,0.305365741,0.098274559,0.264005244,0.933769107,0.001172487,2020,Europe
Moldova,5.607500076,0.707916796,0.843313575,1.237312198,65.01301575,0.713299453,0.721609175,0.389571488,-0.037741039,0.174049184,0.913314283,0.014378744,2020,Europe
Tajikistan,5.555699825,0.474874616,0.835297108,1.218377709,64.10459137,0.680594802,0.831383407,0.521141171,-0.025088511,0.182417125,0.592076063,0.221779913,2020,Asia
Montenegro,5.54610014,1.010150075,0.855314612,1.265657902,68.50534821,0.839028895,0.649565637,0.303223848,-0.075600356,0.14901033,0.783121586,0.098435111,2020,Europe
Russia,5.546000004,1.126999617,0.903150737,1.378644109,64.10045624,0.68044591,0.729892612,0.399499595,-0.151153743,0.099041916,0.864802599,0.045699362,2020,Europe
Kyrgyzstan,5.541500092,0.513180971,0.887228489,1.341036677,64.10601044,0.680645883,0.909374893,0.614617765,0.154772058,0.30137074,0.888396084,0.030466691,2020,Asia
Belarus,5.539899826,1.018854499,0.90674746,1.38713932,66.10433197,0.75258857,0.639163077,0.290755868,-0.164926544,0.08993306,0.63571167,0.193607435,2020,Europe
North Cyprus,5.53550005,1.21279943,0.820356607,1.183089137,73.70222473,1.026124597,0.79529351,0.477885723,0.000227159,0.199160054,0.62611568,0.199802905,2020,Asia
Greece,5.514999866,1.128070116,0.814380348,1.168973565,72.40525818,0.979431748,0.541345119,0.173516348,-0.300907373,0.0,0.859931409,0.048844352,2020,Europe
Hong Kong S.A.R. of China,5.510399818,1.376746058,0.845969081,1.243584275,76.77170563,1.136630654,0.779833794,0.459356517,0.134979904,0.288280904,0.420607209,0.332485437,2020,Asia
Croatia,5.504700184,1.109024286,0.874623716,1.311264873,70.21490479,0.900575578,0.714838803,0.381456882,-0.128538325,0.113998979,0.916495264,0.012325006,2020,Europe
Libya,5.488800049,1.021913767,0.825942934,1.196283698,62.29999924,0.615626633,0.773157001,0.451354057,-0.085054487,0.142757699,0.668779135,0.172258079,2020,Africa
Mongolia,5.456200123,0.904872775,0.937142491,1.458930612,62.30448532,0.615788162,0.693351328,0.355703115,0.098093867,0.263885736,0.863511205,0.046533126,2020,Asia
Malaysia,5.384300232,1.168421626,0.816509426,1.17400229,67.10215759,0.788511872,0.894626856,0.596941531,0.114726797,0.274886161,0.839302301,0.062163133,2020,Asia
Vietnam,5.353499889,0.718092382,0.849987149,1.253074765,67.9527359,0.819133997,0.939592957,0.650835574,-0.094533332,0.136488721,0.79642123,0.089848459,2020,Asia
Indonesia,5.285600185,0.891720712,0.808379889,1.154800892,62.15584946,0.610437036,0.870614409,0.568161428,0.519586504,0.542646527,0.876296401,0.038278613,2020,Asia
Ivory Coast,5.233300209,0.537094414,0.658048689,0.799727261,49.50377274,0.154942513,0.727909327,0.397122532,-0.043991156,0.169915587,0.790771961,0.093495794,2020,Africa
Benin,5.21600008,0.366244704,0.468671143,0.352428436,54.31246567,0.328062952,0.735182583,0.40583989,-0.003537213,0.196670428,0.740532577,0.125931874,2020,Africa
Maldives,5.197599888,0.937864304,0.91316092,1.402287602,70.59999847,0.914439559,0.853962779,0.548203647,0.038085498,0.224198252,0.824211061,0.071906492,2020,Asia
Congo (Brazzaville),5.194399834,0.633616745,0.640228093,0.757636011,57.92448044,0.458101124,0.719058514,0.386514395,-0.123674095,0.117216013,0.751779079,0.118670784,2020,Africa
Azerbaijan,5.164800167,0.990272701,0.819308281,1.180613041,65.50839996,0.731134057,0.786824107,0.467734724,-0.240255281,0.040113214,0.55253756,0.247307181,2020,Asia
Macedonia,5.159800053,0.935371995,0.820392311,1.183173537,67.50442505,0.802994132,0.738840938,0.410224587,-0.019877451,0.18586354,0.897490501,0.024595059,2020,Europe
Ghana,5.147999763,0.575862467,0.728601098,0.96636796,57.20398712,0.432162255,0.794796526,0.477290064,0.094170853,0.261291206,0.847964764,0.056570381,2020,Africa
Nepal,5.137199879,0.444050372,0.785512447,1.100789309,63.77917862,0.66887939,0.797565043,0.480608255,0.154168829,0.300971806,0.738099158,0.127502963,2020,Asia
Turkey,5.131800175,1.127169251,0.826313555,1.197159171,66.90281677,0.781335294,0.608830452,0.25440076,-0.171046436,0.085885569,0.748197377,0.120983243,2020,Asia
China,5.123899937,0.990533412,0.798760593,1.132080674,69.2891922,0.867248535,0.898517907,0.601605117,-0.18142575,0.079021044,0.7539711,0.117255554,2020,Asia
Turkmenistan,5.119100094,1.008963585,0.958966196,1.510476947,62.21170807,0.612448037,0.826457024,0.515236676,0.187671542,0.323129326,0.883691847,0.03350389,2020,Asia
Bulgaria,5.101500034,1.046554685,0.937840343,1.460578918,66.80397797,0.777776897,0.745178163,0.417820066,-0.143908441,0.103833713,0.935585141,0.0,2020,Europe
Morocco,5.094799995,0.75862211,0.592628479,0.645208478,65.89624023,0.745096922,0.772072434,0.450054139,-0.240377247,0.040032551,0.815724611,0.077385604,2020,Africa
Cameroon,5.084899902,0.503958046,0.700386405,0.89972645,52.7049408,0.270189553,0.763051808,0.439242482,-0.00149645,0.198020101,0.851336598,0.054393422,2020,Africa
Venezuela,5.053199768,0.770238638,0.890408158,1.348546863,66.50534058,0.76702553,0.62327832,0.271717221,-0.169090509,0.087179154,0.837038398,0.063624777,2020,America
Algeria,5.005099773,0.943856001,0.803385139,1.143003583,65.90517426,0.745418549,0.466610909,0.083943799,-0.121105164,0.118915014,0.735485137,0.129190654,2020,Africa
Senegal,4.980800152,0.504061818,0.723616004,0.95459342,59.59915161,0.518391907,0.690596163,0.352400899,-0.052335154,0.164397135,0.808785141,0.081865937,2020,Africa
Guinea,4.949299812,0.390007734,0.637573481,0.75136596,54.46780014,0.333655238,0.706846774,0.371878058,0.076328471,0.249490842,0.761794448,0.112204559,2020,Africa
Niger,4.909599781,0.108330332,0.617435038,0.703800142,53.50009537,0.298816353,0.759772122,0.435311615,0.013860817,0.208176896,0.722530186,0.137554765,2020,Africa
Laos,4.888599873,0.714693844,0.737502217,0.987391889,58.70992279,0.486378282,0.907213569,0.612027287,0.11137148,0.27266711,0.634679317,0.194273964,2020,Asia
Albania,4.882699966,0.906653047,0.671070457,0.830483913,68.70813751,0.846329629,0.781994224,0.461945891,-0.042309489,0.171027765,0.896303713,0.025361285,2020,Europe
Cambodia,4.848400116,0.544634938,0.773080647,1.071426034,61.52996826,0.587904334,0.959704638,0.674940348,0.051911179,0.233342081,0.822769046,0.072837502,2020,Asia
Bangladesh,4.832799911,0.556156278,0.687292993,0.868800581,64.50306702,0.694940507,0.90062499,0.604130566,-0.033664726,0.176745117,0.661843538,0.176735908,2020,Asia
Gabon,4.829299927,0.988044381,0.787886858,1.10639751,59.71533966,0.522574842,0.704829216,0.369459897,-0.222261623,0.052013602,0.849150956,0.055804539,2020,Africa
South Africa,4.814099789,0.902140439,0.852532268,1.259086251,56.50601196,0.407034069,0.759330094,0.43478182,-0.109777324,0.126406848,0.843423843,0.05950214,2020,Africa
Iraq,4.784800053,0.982018709,0.747694969,1.011466622,59.90354919,0.529350698,0.633182645,0.283588052,-0.06956476,0.153002068,0.82226181,0.073164992,2020,Asia
Lebanon,4.771500111,0.889232516,0.824338138,1.19249332,67.10658264,0.788671136,0.551357508,0.18551667,-0.06121527,0.158524141,0.90225625,0.021518147,2020,Asia
Burkina Faso,4.768700123,0.302467644,0.712943614,0.9293859,53.88945389,0.312833875,0.665563583,0.322398156,-0.019080516,0.186390609,0.739795029,0.126408055,2020,Africa
Gambia,4.750599861,0.256990552,0.6931687,0.882678688,55.0120163,0.353247881,0.733163178,0.403419524,0.343198717,0.425989687,0.690717816,0.158093795,2020,Africa
Mali,4.729300022,0.352462649,0.731468976,0.97314173,51.72698212,0.234981522,0.71156615,0.377534449,-0.044366926,0.16966705,0.839328408,0.062146276,2020,Africa
Nigeria,4.724100113,0.645901859,0.73721689,0.986717939,49.86190796,0.167835936,0.759578407,0.435079455,0.033745807,0.221328124,0.861874342,0.047589935,2020,Africa
Armenia,4.676799774,0.808262408,0.757479429,1.034576893,66.75065613,0.77585727,0.712017834,0.378075808,-0.13877961,0.107225738,0.773544788,0.104618184,2020,Asia
Georgia,4.672599792,0.847198069,0.629033029,0.7311939,64.49520874,0.694657624,0.801641524,0.485494107,-0.22892037,0.047609735,0.665944695,0.174088076,2020,Asia
Iran,4.672399998,1.029322505,0.694689691,0.886271179,66.00614929,0.749053836,0.647873282,0.301195472,0.117891103,0.27697894,0.714635968,0.142651513,2020,Asia
Jordan,4.633399963,0.785179198,0.80216372,1.140118599,66.79975128,0.777624726,0.75104779,0.424855083,-0.162565202,0.091494769,0.700344324,0.151878625,2020,Asia
Mozambique,4.623600006,0.178741366,0.723874032,0.955202878,54.20582199,0.324223638,0.864451885,0.56077534,0.032375868,0.220422104,0.683019102,0.163064316,2020,Africa
Kenya,4.583000183,0.476413399,0.702652037,0.905077755,60.09693146,0.536312759,0.829747558,0.519180536,0.294681519,0.393902093,0.831499159,0.067201078,2020,Africa
Namibia,4.571100235,0.84008199,0.846880972,1.245738149,56.50148773,0.40687117,0.767520964,0.444598973,-0.18530646,0.076454483,0.851449788,0.054320343,2020,Africa
Ukraine,4.56069994,0.780434608,0.878879368,1.321316481,64.60678101,0.698674381,0.663081884,0.319423705,-0.030933706,0.178551316,0.920636714,0.00965116,2020,Europe
Liberia,4.557899952,0.174103007,0.70928055,0.920733929,56.09631348,0.392284274,0.735268712,0.405943096,0.04227322,0.226967871,0.856375933,0.051139876,2020,Africa
Palestinian Territories,4.552800179,0.587819219,0.825295925,1.194755554,62.25,0.613826573,0.645791829,0.29870075,-0.162079096,0.091816261,0.824199975,0.071913652,2020,Asia
Uganda,4.43200016,0.312337428,0.764994621,1.052327394,55.70820236,0.378311664,0.731713951,0.401682556,0.099487431,0.264807373,0.836737812,0.063818842,2020,Africa
Chad,4.422699928,0.302287489,0.632388055,0.739118278,48.22053909,0.1087441,0.587305248,0.228601769,0.017834719,0.210805088,0.802760839,0.085755408,2020,Africa
Tunisia,4.392199993,0.874742687,0.688718557,0.872167706,66.89785767,0.781156719,0.593361557,0.235860556,-0.216413811,0.055881143,0.867590249,0.043899573,2020,Africa
Mauritania,4.374599934,0.539684892,0.790819228,1.113323569,57.01017761,0.425184816,0.551522553,0.185714483,-0.106008142,0.128899664,0.746223509,0.122257635,2020,Africa
Sri Lanka,4.327000141,0.897986948,0.825374067,1.19494009,67.20006561,0.792036712,0.837633669,0.528632462,0.081129618,0.252666146,0.859001756,0.049444564,2020,Asia
Congo (Kinshasa),4.31099987,0.062487468,0.672159016,0.833055019,52.90000153,0.277212054,0.700793564,0.36462298,0.083637655,0.254324883,0.809403598,0.081466645,2020,Africa
Swaziland,4.308100224,0.827539742,0.770290196,1.064835191,51.18823624,0.215585828,0.646822274,0.299935788,-0.19920142,0.067264833,0.708263338,0.146765873,2020,Africa
Myanmar,4.308000088,0.67809093,0.78440702,1.098178267,58.96171188,0.495443076,0.895075202,0.597478867,0.560663998,0.569813728,0.645124316,0.187530354,2020,Asia
Comoros,4.288599968,0.415620774,0.625662446,0.723232806,57.34901047,0.437383324,0.547612607,0.181028232,0.090008408,0.258538276,0.780622602,0.100048535,2020,Africa
Togo,4.187200069,0.268116266,0.551312625,0.547622859,54.71989822,0.342731178,0.649828613,0.303539038,0.002667875,0.200774252,0.757733464,0.114826456,2020,Africa
Ethiopia,4.186200142,0.315125644,0.743307352,1.001103282,58.63959122,0.483846247,0.740795195,0.41256687,0.043377332,0.227698103,0.753690004,0.117437035,2020,Africa
Madagascar,4.165599823,0.244553208,0.668195903,0.823694348,59.10542679,0.500617027,0.557574093,0.192967549,-0.011823639,0.191190064,0.817485631,0.076248638,2020,Africa
Egypt,4.151400089,0.875228941,0.735447824,0.982539535,61.78015137,0.596911311,0.708354175,0.373684734,-0.196878314,0.068801254,0.787726879,0.095461793,2020,Africa
Sierra Leone,3.926399946,0.240560383,0.636142015,0.747984946,50.86514282,0.203953966,0.715315044,0.382027686,0.088660747,0.257647008,0.861330688,0.047940936,2020,Africa
Burundi,3.775300026,0.0,0.490325719,0.403575271,53.40000153,0.295212835,0.626350224,0.275399059,-0.017551597,0.187401786,0.606934547,0.212186828,2020,Africa
Zambia,3.759399891,0.536833763,0.698824465,0.896037281,55.29937744,0.36359334,0.806500256,0.49131754,0.078037128,0.250620902,0.801289678,0.086705238,2020,Africa
Haiti,3.720799923,0.284734428,0.593247831,0.646671355,55.59862518,0.37436673,0.537825167,0.169297516,0.40053457,0.463909656,0.684767246,0.161935672,2020,America
Lesotho,3.652800083,0.45493874,0.780495703,1.088940024,48.00362396,0.100934811,0.738125861,0.409367532,-0.145732045,0.102627642,0.857392073,0.050483823,2020,Africa
India,3.573299885,0.730576158,0.592200935,0.644198656,60.21518707,0.54057014,0.881444871,0.581142247,0.057551607,0.237072483,0.772042692,0.105587982,2020,Asia
Malawi,3.538000107,0.176534727,0.544007301,0.53036809,57.59288788,0.446163297,0.803223193,0.487389833,0.021433279,0.213185057,0.731700778,0.131633952,2020,Africa
Yemen,3.527400017,0.392701775,0.817980587,1.177477121,56.72728348,0.41500017,0.599920273,0.243721485,-0.157735437,0.094689012,0.800287724,0.087352127,2020,Asia
Botswana,3.478899956,0.997548997,0.779121757,1.08569479,58.92445374,0.494101733,0.821328104,0.50908941,-0.250394493,0.033407487,0.777930915,0.101786368,2020,Africa
Tanzania,3.476200104,0.457163125,0.688933194,0.872674644,57.49607468,0.442677855,0.82153976,0.509343088,0.109668687,0.27154091,0.619799435,0.203880861,2020,Africa
Central African Republic,3.475899935,0.041072082,0.319459856,0.0,45.20000076,0.0,0.640880644,0.292814463,0.082410358,0.253513217,0.891806662,0.028264718,2020,Africa
Rwanda,3.312299967,0.343242675,0.54083544,0.522876322,61.09884644,0.572383285,0.900589406,0.604087889,0.055483952,0.235704988,0.183541179,0.485542476,2020,Africa
Zimbabwe,3.299200058,0.425564021,0.763092756,1.047835231,55.61725998,0.375037611,0.711457908,0.37740472,-0.072063953,0.151349187,0.81023699,0.080928579,2020,Africa
South Sudan,2.816600084,0.289082974,0.553707123,0.553278506,51.0,0.208809033,0.451313615,0.065609254,0.016518548,0.209934607,0.763417304,0.111156799,2020,Africa
Afghanistan,2.566900015,0.30070585,0.470366955,0.356433839,52.59000015,0.266051531,0.396573007,0.0,-0.0964294,0.135234714,0.933686554,0.001225785,2020,Asia
Afghanistan,3.724,7.37,0.451,,50.8,,0.718,,0.168,,0.882,,2021,Asia
Afghanistan,4.402,7.54,0.552,,51.2,,0.679,,0.19,,0.85,,2021,Asia
Afghanistan,4.758,7.647,0.539,,51.6,,0.6,,0.121,,0.707,,2021,Asia
Afghanistan,3.832,7.62,0.521,,51.92,,0.496,,0.162,,0.731,,2021,Asia
Afghanistan,3.783,7.705,0.521,,52.24,,0.531,,0.236,,0.776,,2021,Asia
Afghanistan,3.572,7.725,0.484,,52.56,,0.578,,0.061,,0.823,,2021,Asia
Afghanistan,3.131,7.718,0.526,,52.88,,0.509,,0.104,,0.871,,2021,Asia
Afghanistan,3.983,7.702,0.529,,53.2,,0.389,,0.08,,0.881,,2021,Asia
Afghanistan,4.22,7.697,0.559,,53.0,,0.523,,0.042,,0.793,,2021,Asia
Afghanistan,2.662,7.697,0.491,,52.8,,0.427,,-0.121,,0.954,,2021,Asia
Afghanistan,2.694,7.692,0.508,,52.6,,0.374,,-0.094,,0.928,,2021,Asia
Afghanistan,2.375,7.697,0.42,,52.4,,0.394,,-0.108,,0.924,,2021,Asia
Albania,4.634,9.142,0.821,,65.8,,0.529,,-0.009,,0.875,,2021,Europe
Albania,5.485,9.262,0.833,,66.2,,0.525,,-0.158,,0.864,,2021,Europe
Albania,5.269,9.303,0.733,,66.4,,0.569,,-0.172,,0.726,,2021,Europe
Albania,5.867,9.331,0.759,,66.68,,0.487,,-0.205,,0.877,,2021,Europe
Albania,5.51,9.347,0.785,,66.96,,0.602,,-0.169,,0.848,,2021,Europe
Albania,4.551,9.359,0.759,,67.24,,0.632,,-0.127,,0.863,,2021,Europe
Albania,4.814,9.378,0.626,,67.52,,0.735,,-0.025,,0.883,,2021,Europe
